,Ce,Dy,Er,Eu,Gd,Ho,Lu,Nd,Sm,Th,Tm,U,Yb,Ce_log,Dy_log,Er_log,Eu_log,Gd_log,Ho_log,Lu_log,Nd_log,Sm_log,Th_log,Tm_log,U_log,Yb_log,LREE,HREE,LREE_HREE_ratio,Eu_anomaly,Nd_Yb_ratio,Th_U_ratio,Gd_Yb_ratio,sum_REE,mean_REE,std_REE,max_REE,min_REE,range_REE,x_3d,y_3d,z_3d,dist_to_center
2040,43.40946166,203.902439,643.75,19.36056838,57.93969849,372.7106227,2355.284553,2.210065646,13.51351351,8827.586207,1000.809717,37375.0,1732.919255,3.7934525471859537,5.322533958541506,6.468862644761455,3.0136001077956105,4.076514861755236,5.923481761830009,7.764841315491982,1.1662913874001062,2.6750801816225547,9.085750168321107,6.909563360417303,10.5287840661879,7.4581395905123244,78.493609196,6309.3765867,0.012440786836059472,0.6919040093785851,0.0012753425402527812,0.23618959750538623,0.03343473637873869,52648.396101386,4049.876623183539,9890.749743608418,37375.0,2.210065646,37372.789934354,0.1172293098681991,0.8569070966724083,0.5019636606172699,64.39191170692136
5005,37.19412724,295.9349593,775.0,10.65719361,97.48743719,569.5970696,2166.666667,4.179431072,21.89189189,10344.82759,1230.769231,34125.0,1515.52795,3.642681766620984,5.693513122564502,6.654152520183219,2.4559234667042897,4.589928998825696,6.346683303119525,7.681406599354817,1.6446952185792216,3.1307827819251854,9.24433858601324,7.1162068140482875,10.43781483608721,7.324178757555563,73.92264381199999,6553.4958769,0.011279879500845543,0.2306889973468737,0.0027577393536307,0.3031451308336075,0.06432572696905674,51194.733547902004,3938.056426761693,9112.348074238214,34125.0,4.179431072,34120.820568928,-0.07207259507882015,0.867366461476135,0.49242356010346716,76.94530287511805
2108,3.898858075,310.1626016,462.5,9.769094139,71.35678392,377.2893773,601.6260163,0.481400438,12.43243243,658.6206897,526.3157895,109875.0,677.0186335,1.5890021320387937,5.740315610275468,6.13880638500591,2.3766803779744285,4.281609213989334,5.935659451149568,6.401296799179456,0.3929878822632697,2.597672113271318,6.491664957234139,6.267799590142728,11.607107736197484,6.519174770601092,26.581785082,2954.9124182,0.008995794565443208,0.32798849245474404,0.000711059361542581,0.005994272488682646,0.10539855224620114,113586.471676902,8737.42089822323,29197.012126927344,109875.0,0.481400438,109874.518599562,0.026354807809441737,0.8879859523808165,0.4591147704873605,70.70608707338693
4524,89.8858075,359.7560976,1054.375,22.20248668,105.0251256,630.03663,3016.260163,25.60175055,39.18918919,4216.896552,1663.967611,18828.75,2776.397516,4.509603855880078,5.888202100075236,6.961651432989664,3.144259457411177,4.66367609998622,6.447363911569489,8.012104467791282,3.2809770237726363,3.6935980338361056,8.347091835370495,7.417560949372482,9.843193344876923,7.929269622903247,176.87923392,9500.7930176,0.01861731263629446,0.3460763121904878,0.009221212161889425,0.22396051526394686,0.03782784163900403,32828.34392912,2525.257225316923,4888.281893485361,18828.75,22.20248668,18806.54751332,-0.2436489262655352,-0.7388886186195074,0.6282346774925816,126.30257026730466
1487,37.84665579,332.9268293,895.0,20.07104796,97.98994975,560.4395604,2150.406504,3.085339168,24.93243243,3034.482759,1255.060729,7750.0,2055.900621,3.659621993057076,5.810921895024401,6.79794041297493,3.0478999636461706,4.595018327304554,6.330504128847992,7.673877095141053,1.4074047525275393,3.2554944027097314,8.018125754765197,7.135735696973916,8.955577146281511,7.6289555758947145,85.935475348,7249.7342437,0.011853603518063313,0.406066306984501,0.0015007238846975748,0.3915461624010908,0.04766278520538334,18218.142427798,1401.395571369077,2064.4228210649544,7750.0,3.085339168,7746.914660832,-0.4058125294191762,0.6650886448236734,0.626875813453526,103.48696245109998
1186,41.92495922,368.699187,1018.75,5.68383659,107.5376884,620.8791209,2357.723577,3.807439825,24.05405405,4413.793103,1392.712551,24000.0,2229.813665,3.7594534567539672,5.9126896668598325,6.927312778197668,1.8996921624989236,4.687097471190854,6.432745734463766,7.765875894500249,1.5701646815017845,3.2210356527598183,8.392716249652333,7.239726365609776,10.085850775128717,7.710121670101802,75.470289685,7988.5781009,0.009447274436366863,0.11175503367903517,0.0017075147950949905,0.1839080459506705,0.04822720841643635,36585.379181985,2814.2599370757694,6242.31594922841,24000.0,3.807439825,23996.192560175,-0.421060040966232,0.6184094994604133,0.6635345754959843,106.48572872326429
5401,57.58564437,1650.406504,4693.75,63.23268206,347.7386935,3113.553114,12113.82114,45.73304158,140.5405405,60635.86207,6599.190283,397543.75,9801.242236,4.070489689950133,7.409382630452017,8.454200142088316,4.1625121475207365,5.854322912538349,8.04384095832949,9.402184869625343,3.8444514429742336,4.952586181348839,11.012658272110583,8.794853758356494,12.89306278535638,9.190366438079865,307.09190851,37971.963277,0.008087332916176112,0.2860317770917478,0.004666045433236648,0.15252626175068146,0.03547904286941051,496806.40594901005,38215.877380693084,104900.24785085958,397543.75,45.73304158,397498.01695842,-0.024756130772870047,0.6751364770291466,0.7372773368101241,75.20666756301246
734,1720.130506,952.0325203,2344.4375,6630.017762,659.2462312,2951.831502,11562.19512,395.0765864,973.4459459,29890.34483,7761.133603,63650.0,4668.074534,7.450736624829795,6.8596490272062995,7.7602272306430695,8.799513579995955,6.492612843020094,7.990519820176897,9.355582498500123,5.981607592555111,6.881869048861206,10.305324246905524,8.957012524225965,11.061170314781226,8.448716158433154,9718.6708003,30239.704779300002,0.3213877539780527,8.276275589148339,0.08463373569505353,0.46960478915208786,0.14122444409512838,134157.9666408,10319.843587753847,17185.742722127783,63650.0,395.0765864,63254.9234136,0.0016760524962479526,0.8730056026520187,0.4877072980653616,72.12055248171445
4682,17.45513866,119.1056911,336.25,16.87388988,40.30150754,192.4908425,1223.577236,2.056892779,28.17567568,1872.413793,561.9433198,42375.0,938.5093168,2.9153428498647362,4.788372114307953,5.820824495087865,2.883340982036115,3.7208990014799754,5.265230185768551,7.110350949944081,1.1173989683649046,3.3733353374588546,7.535517603297302,6.333178947760756,10.654337443224362,6.8453577355685855,64.56159699899999,3371.8764062000005,0.01914708287087302,0.5007458913700412,0.0021916594113542214,0.044186756175948395,0.04294204306300602,47724.153303739,3671.088715672231,11186.557845888541,42375.0,2.056892779,42372.943107221,-0.361911088875822,-0.47046049277065827,0.8047902139630589,146.76874879494267
5503,3.507340946,483.7398374,1656.25,33.03730018,96.98492462,959.7069597,9146.341463,1.072210066,11.89189189,855.1724138,2801.619433,24250.0,4913.043478,1.5057073889502885,6.183612329282062,7.412914881121501,3.527456987398731,4.584813636429298,6.8676694297945735,9.121218565559792,0.72861570246294,2.556598578097366,6.752471773850516,7.938309770630582,10.096213132628804,8.49985240082383,49.508743082,19960.7011711,0.002480310819501705,0.9728076042591419,0.00021823744702911474,0.03526484180473134,0.019740294388711638,45212.367252602,3477.874404046308,6510.951561161525,24250.0,1.072210066,24248.927789934,-0.098122145543158,0.8959469152557286,0.43318722233896945,78.79053655910133
1370,9.951060359,392.2764228,1155.0,1.953818828,94.47236181,712.4542125,2617.886179,1.838074398,17.09459459,5344.827586,1526.315789,41250.0,2546.583851,2.393436288012521,5.974512730526701,7.052721049232323,1.0830988511518542,4.558836800470048,6.570118261767311,7.870504383845861,1.043125793334344,2.895613252233082,8.584071645149983,7.331267087374075,10.627430633893226,7.8429006795699125,30.837548175,8950.5164543,0.0034453372974628423,0.04861860582613766,0.0007217804340337898,0.1295715778392831,0.03709768352446146,55670.65395028501,4282.35799617577,10775.331118740567,41250.0,1.838074398,41248.161925602,-0.4023969661609334,0.6660093709274275,0.6280988771374526,103.24075179948453
909,20.42414356,53.61788618,171.8125,2.486678508,12.96482412,72.52747253,625.203252,0.525164114,3.445945946,11667.24138,205.2631579,13422.5,640.6832298,3.064518489822557,4.00036141482066,5.152207191716654,1.2489495661388084,2.6365416049748305,4.297659112300342,6.439675002107821,0.4221020200069217,1.4919926575733602,9.36462601812365,5.329152819058708,9.504762181291023,6.464094770395958,26.881932128,1769.10749841,0.015195194264319811,0.3720335367262902,0.0008196938654758372,0.8692301269607576,0.020235934853189853,26898.695634658,2069.1304334352308,4485.128102075991,13422.5,0.525164114,13421.974835886,0.008701744462220487,0.8746610245858559,0.4846569629271151,71.67769721216146
5102,54.56769984,174.9186992,395.5,46.0035524,88.49246231,262.4542125,1107.317073,22.84463895,44.7972973,4031.724138,1396.761134,24985.0,942.5465839,4.017602094317104,5.170021951949045,5.982676041074902,3.8502231818325323,4.494154401734106,5.573879586278836,7.0105979933367815,3.171559410096447,3.824225078461896,8.30219739134372,7.242627045534124,10.126070946991774,6.849645737092688,168.21318849,4279.497702600001,0.039306759844384455,0.7306549365931071,0.0242371457453466,0.16136578498453608,0.0938865661683859,33552.927491400005,2580.994422415385,6552.99077467862,24985.0,22.84463895,24962.15536105,-0.38052875823719495,0.717179647215482,0.5838246464259069,99.97135367385833
4698,6.231647635,74.67479675,190.625,9.769094139,25.32663317,125.4578755,658.1300813,1.159737418,16.68918919,257.5862069,303.2388664,3650.0,539.7515528,1.9784668988663652,4.3264451690766235,5.255540337191978,2.3766803779744285,3.2705810948421545,4.839909252710763,6.490920906980789,0.7699866485656194,2.8729536727515668,5.555229127328251,5.717813137607278,8.202756381655638,6.292959936396313,33.849668382000004,1891.87817275,0.01789209730925995,0.4751688310729384,0.002148650448220349,0.0705715635149119,0.04692276102160987,5858.640681202,450.6646677847693,945.5848221280028,3650.0,1.159737418,3648.840262582,-0.361911088875822,-0.47046049277065827,0.8047902139630589,146.76874879494267
2218,2.903752039,479.6747967,712.5,14.56483126,101.0050251,602.5641026,902.4390244,1.006564551,13.04054054,634.4827586,801.6194332,149625.0,1024.84472,1.3619381519332985,6.175190943111414,6.570182436916891,2.7450139628454084,4.6250220777570314,6.402852252958156,6.806208619542344,0.6964240811517912,2.641948897856559,6.454384959813006,6.687880670348064,11.915894126213045,6.93327166924766,31.51568839,4523.6420769,0.006966883729366683,0.40131571834016605,0.00098216298564512,0.004240486272987532,0.09855641838252684,154915.64554899,11916.588119153077,39754.62814863183,149625.0,1.006564551,149623.993435449,0.026354807809441737,0.8879859523808165,0.4591147704873605,70.70608707338693
6034,1.435562806,77.56097561,76.75,2.486678508,54.77386935,74.35897436,75.6097561,1.684901532,12.09459459,1838.275862,88.66396761,117610.0,86.27329193,0.8901778616552228,4.3638750826299955,4.353498551059343,1.2489495661388084,4.021305468486051,4.322263020302881,4.338724432866176,0.9876440539177662,2.572199518335719,7.517127219879753,4.496068989476967,11.675137847487278,4.469044481673831,17.701737436,479.21696561,0.036938878773894,0.09661337909459744,0.019529815946252187,0.015630268361400985,0.6348878950806034,119999.968434396,9230.766802645845,31290.009769009343,117610.0,1.435562806,117608.564437194,-0.45880735074800916,0.5339780399514632,0.7101853756232854,113.17547956215445
645,52.8548124,434.9593496,1250.0,36.76731794,119.0954774,787.5457875,3613.821138,1.925601751,22.77027027,9931.034483,1793.522267,91250.0,2770.186335,3.986291766368944,6.077549004140009,7.1316985104669115,3.631444123877358,4.7882870714243575,6.670190473835727,8.192797655637127,1.0735001863625628,3.1684356515220182,9.20352061853101,7.4924941189810035,11.4213692302888,7.927030787279168,114.318002361,10650.034877099999,0.010734049575375165,0.7060414902900833,0.0006951163270050871,0.10883325460702649,0.042991865150835834,112064.48283986101,8620.344833835463,23995.98457957844,91250.0,1.925601751,91248.074398249,-0.21901400193085283,0.7994837885460657,0.5593375893056555,87.33962947119338
5197,37.35725938,1658.536585,4812.5,3.730017762,371.3567839,2692.307692,14308.94309,19.91247265,118.9189189,33758.62069,7206.477733,886000.0,13204.96894,3.6469438027288428,7.414293676713951,8.479179749218021,1.553928957676495,5.919852491139339,7.8985253425046835,9.568709895603385,3.040345758481842,4.786815838576921,10.427020713160992,8.882874340087042,13.694473358254752,9.48842419879052,179.91866869199998,43883.73404,0.004099894246098208,0.01774964791436845,0.0015079530091262788,0.03810228068844458,0.028122503396958196,964193.6301825921,74168.74078327631,234535.05244033594,886000.0,3.730017762,885996.269982238,-0.3545383031794766,0.8283974830558761,0.4336590845875443,95.61502097185273
4483,23.94779772,621.9512195,1531.25,26.46536412,162.3115578,998.1684982,3321.138211,4.179431072,30.94594595,2213.448276,2056.680162,26655.0,2850.931677,3.216785550566231,6.434468216363953,7.334492522365841,3.312925724307285,5.095659773956879,6.906923431292764,8.108363894063958,1.6446952185792216,3.4640452854487225,7.70275856612502,7.629334492265756,10.19076954496657,7.955751825076125,85.538538862,11380.1197677,0.007516488455355811,0.3734231767329233,0.001465987804706697,0.08304064062716036,0.05693281219347411,40496.418140362,3115.109087720154,6885.781370889087,26655.0,4.179431072,26650.820568928,-0.2436489262655352,-0.7388886186195074,0.6282346774925816,126.30257026730466
3761,13.70309951,203.2520325,643.75,6.394316163,56.7839196,364.4688645,2162.601626,1.24726477,10.47297297,7689.655172,1056.680162,63750.0,1571.428571,2.6880583225791463,5.3193546847309925,6.468862644761455,2.000711618999796,4.056710529358958,5.901181089514784,7.679529531522225,0.8097138189272454,2.4399940928480492,8.94776125678993,6.963833262367248,11.062740149172154,7.3603765636955245,31.817653413,6002.181256,0.005301015089454837,0.26220829748012364,0.0007937139442568312,0.12062204191183337,0.03613522155049628,77530.438001013,5963.879846231769,16801.249985161998,63750.0,1.24726477,63748.75273523,-0.4098048542401653,-0.7118097609177665,0.5704268977734035,137.91343980109247
6435,592.1696574,4276.422764,4550.0,355.2397869,3391.959799,4413.919414,4308.943089,1037.199125,2871.621622,82034.48276,4574.898785,117000.0,4720.496894,6.38548045824751,8.36110594926201,8.423102268016642,5.875604062821038,8.129457916497122,8.392744860096844,8.368679978602263,6.945242880587919,7.962980348948438,11.314907149236934,8.428558414152425,11.669937760751914,8.45988116686112,4856.2301913,26844.680946,0.1809010209839243,0.11382368596310123,0.21972244618963996,0.7011494252931526,0.718559904698338,234127.3536963,18009.796438176923,35457.04593305797,117000.0,355.2397869,116644.7602131,0.5807862320350873,-0.6941200274564936,-0.4253054668850171,90.67539485764283
6232,11.40293638,439.0243902,768.75,10.65719361,245.7286432,589.7435897,1369.918699,27.78993435,108.7837838,8103.448276,906.8825911,26500.0,1173.913043,2.5179332494158606,6.0868301576487225,6.64606578680461,2.4559234667042897,5.508289122186765,6.3813820648866875,7.223236377293394,3.360025824315823,4.698512829643816,9.000168359798481,6.811115065284739,10.184937747111391,7.068949417882236,158.63384814,5248.232313,0.03022614828174315,0.06518278076940495,0.023672907028367593,0.3057905009695928,0.20932439966992986,40256.04308034,3096.618698487692,7063.123040895146,26500.0,10.65719361,26489.34280639,-0.4046168518560416,-0.6915872147069142,0.598324600570659,138.32801575487633
5839,77.55301794,1081.300813,2706.25,3.730017762,331.1055276,1831.501832,6016.260163,47.35229759,109.2567568,37034.48276,3522.267206,296250.0,4763.975155,4.363773784587384,6.986844436478865,7.903688638508489,1.553928957676495,5.805452772628406,7.513437433487455,8.702387312277972,3.8785137407289008,4.702811798616835,10.51963172559937,8.16714402161891,12.598962346953208,8.469047602013848,237.892090092,19921.555169,0.01194144172289537,0.019611171246134596,0.009939660900700129,0.12501091226962022,0.06950194254959292,353775.035546692,27213.46427282246,78245.88736930792,296250.0,3.730017762,296246.269982238,-0.34604715496205074,0.8325533256844813,0.43255788795764744,95.02441305512814
1879,23.65415987,517.0731707,1468.125,27.53108348,144.2211055,846.1538462,3597.560976,6.433260394,41.41891892,7482.758621,2004.048583,24000.0,3695.652174,3.2049456436544213,6.250116488461375,7.292422264453018,3.3509941413707622,4.978257446510923,6.741882314757889,8.188289315642423,2.005964577283453,3.74759446366327,8.920490434201485,7.603423570369799,10.085850775128717,8.215182871199728,99.03742266400002,12128.6137499,0.008165601172405295,0.35621279377595266,0.0017407645766880106,0.3117816091953424,0.039024534417933965,43854.630899064,3373.433146081846,6311.34581477632,24000.0,6.433260394,23993.566739606,-0.4302692242427318,0.6383809195334567,0.6382305196754353,106.1106162015249
834,342.593801,444.0243902,1052.75,14.92007105,190.6030151,721.7948718,2231.707317,215.4266958,154.7972973,4357.241379,1359.51417,27793.75,1778.63354,5.839460148620229,6.09812909010246,6.960110509316065,2.7675806433459766,5.255425601843006,6.583125463784216,7.710970171597032,5.377251902579977,5.048555786046132,8.379823901533832,7.215617973457559,10.232602432923663,7.484162745686181,727.7378651500001,7588.4242890000005,0.09590105104020218,0.08686089924824378,0.12111921361770833,0.15677054657407616,0.10716261146904796,40657.75654825,3127.5197344807693,7213.0395315238275,27793.75,14.92007105,27778.82992895,0.0007619909327645972,0.8731770678387702,0.4874025313540196,72.18191560842727
4205,9.608482871,311.3414634,787.0,6.21669627,99.49748744,544.8717949,1822.357724,3.938730853,23.98648649,4085.517241,1019.02834,20747.5,1383.664596,2.3616539519210997,5.744097023327587,6.669498089857879,1.9763972678504975,4.610132726589596,6.302384140297762,7.508434983623712,1.5971083858440223,3.218335138323572,8.315448355961111,6.927585690206065,9.94022923388923,7.233213220340734,43.750396484,5868.2639183,0.0074554241400272255,0.12725365750559925,0.002846593648157061,0.1969161219811102,0.07190867472921257,30844.529043224,2372.656080248,5415.536705492627,20747.5,3.938730853,20743.561269147,0.04888080317078744,0.7339985455948543,0.6773896974017373,68.66236810443888
2718,26.99836868,215.8536585,486.25,7.637655417,54.27135678,326.007326,1304.878049,0.940919037,6.554054054,2586.206897,747.3684211,19125.0,1037.888199,3.3321462470493697,5.379222741248121,6.18877733838767,2.1561311822170053,4.012254813761709,5.78998257431602,7.174630927987913,0.6631615913127817,2.0220843799437738,7.858334154635616,6.617895398293229,9.858803944909488,6.945906380882121,42.130997187999995,4118.2456536,0.01023032638690227,0.4049670711687298,0.000906570704821579,0.13522650441123,0.05229017612879691,25925.854904568,1994.2965311206156,4996.012378446066,19125.0,0.940919037,19124.059080963,-0.4162700457860985,-0.6994092066319099,0.5809871002524598,138.74561815255922
1725,25.77487765,414.2276423,1273.75,7.104795737,94.97487437,717.9487179,3373.98374,2.078774617,20.87837838,5310.344828,1817.813765,32875.0,3229.813665,3.287464046762214,6.028826905502656,7.1505053599352655,2.0924559527725903,4.564086431899289,6.577790030977077,8.124145785517246,1.1245316661981517,3.085498860547585,8.577600345447092,7.505939790099037,10.40049818726839,8.080489293161772,55.836826384000005,10827.537530200001,0.005156927530669264,0.15955075015741027,0.0006436206022914265,0.1615314016072538,0.02940568224408522,49163.694058954,3781.8226199195387,8550.648088954375,32875.0,2.078774617,32872.921225383,-0.4150166986322526,0.669614337588028,0.6159365054556618,103.85832253852895
3105,21.04404568,2077.235772,4050.0,195.3818828,804.0201005,3021.978022,7886.178862,53.3916849,256.7567568,3758.62069,5080.97166,11000.0,6242.236025,3.09304252823804,7.63927462624317,8.30671904320269,5.280061145229556,6.690867246672046,8.0139977244917,8.972993791218697,3.9962112910760355,5.552016337102455,8.23207335097603,8.533454587319893,9.305741456739435,8.739253920690206,526.57437018,28358.600340999998,0.018568418886320225,0.43002122952749755,0.008553294793342376,0.34169278996893704,0.1288032200562613,44447.81550168,3419.0627308984617,3290.2485323561937,11000.0,21.04404568,10978.95595432,-0.41000344940835043,-0.7121547104168333,0.5698533494719238,137.91343445547827
4376,27.5040783,750.0,1688.125,23.09058615,248.7437186,1148.351648,3247.96748,13.87308534,85.0,2497.931034,2275.303644,19525.0,3372.670807,3.3500471752826417,6.621405651764134,7.43196592235825,3.181821148003663,5.520435266461627,7.046953278023316,8.086092526385396,2.6995532265083404,4.454347296253507,7.823618333015161,7.7303081975955354,9.879502189785617,8.12375669077031,149.46774979,12482.418579,0.011974261945476275,0.1587996106963149,0.004113382577123429,0.12793500813685352,0.07375274159872884,34903.56108139,2684.889313953077,5005.042473905968,19525.0,13.87308534,19511.12691466,-0.2436489262655352,-0.7388886186195074,0.6282346774925816,126.30257026730466
5957,2.903752039,18.94308943,71.6875,5.150976909,3.366834171,36.44688645,388.2113821,0.328227571,0.472972973,320.0,108.9068826,6271.25,210.5590062,1.3619381519332985,2.9928826888412288,4.286169430278883,1.816610916195449,1.4740383005742712,3.6229235676552003,5.964122594745481,0.28384540007797887,0.3872827890433226,5.771441123130016,4.699633485472306,8.743890420929745,5.354503948701399,8.855929492,834.75474678,0.010609019613906987,4.081881955804791,0.0015588388991986091,0.05102650985831748,0.015989979321103104,7438.227510443,572.1713469571539,1649.914047537747,6271.25,0.328227571,6270.921772429,-0.04630560203779944,-0.9605301098344443,0.2742949130431465,112.33147261628757
4079,37.03099511,191.0569106,362.5,33.92539964,110.0502513,243.5897436,784.5528455,12.91028446,38.51351351,6862.068966,441.2955466,21750.0,596.2732919,3.6384014880453743,5.257791737482202,5.895779296973574,3.55321434788357,4.709982813282496,5.499582291057495,6.666387731689891,2.6326284557621977,3.67664272757658,8.833909991816325,6.091978316091961,9.987415012471414,6.392374784022304,122.38019272,2619.2683382,0.0467230450918131,0.5211021714185249,0.021651622861071463,0.3154974237096323,0.18456344198272912,31463.76774822,2420.2898267861538,5853.390789000451,21750.0,12.91028446,21737.08971554,-0.03915907552597667,0.8690438382688389,0.4931829011339656,74.77700169919723
35,30.39151713,154.4715447,599.875,7.282415631,38.54271357,341.2087912,2239.837398,1.269146608,6.283783784,3310.344828,1035.62753,31625.0,1604.037267,3.4465377013202048,5.0464627225912,6.398386926214124,2.1141346687228872,3.6773814438651358,5.835421051367731,7.714604913381781,0.8194038171964605,1.9856504777345119,8.105109678303812,6.9437279633809545,10.361734846083262,7.380902254609194,45.226863153,5975.0575309,0.007569276598851153,0.46794380338797664,0.0007912201501293298,0.10467493526941739,0.02402856488369321,40994.171935623,3153.3978412017696,8278.763584428572,31625.0,1.269146608,31623.730853392,-0.3974834145244962,-0.6483799403625665,0.6493153225616828,139.61182869070936
6366,17.92822186,132.6829268,354.5625,3.374777975,53.11557789,227.2893773,1007.723577,1.378555799,8.108108108,2905.517241,511.7408907,23381.25,776.3354037,2.9406540284268474,4.895470778122871,5.873701042510866,1.475855769950397,3.9911220906146028,5.430614022886856,6.916441025436882,0.8664934963585594,2.2091650176962676,7.97471081900064,6.239770631216913,10.059732466494893,6.6558719222206815,30.789663742000002,3010.3346755000002,0.01022798693525929,0.16262019773667374,0.0017757219246399261,0.12426697635394741,0.06841833770356705,29381.007158131997,2260.0774737024612,6144.414682498711,23381.25,1.378555799,23379.871444201,0.20135538483118579,-0.9621559264403272,0.18360823024919293,99.15234516001871
6032,2.006525285,132.4796748,131.375,1.243339254,69.74874372,142.8571429,113.8211382,1.291028446,21.75675676,3028.965517,105.6680162,91773.75,116.8944099,1.1007850215735469,4.8939492175601575,4.88563880392157,0.8079654942123842,4.259134779757923,4.968820743961164,4.743375597597518,0.8290008198063227,3.12486210174062,8.016306517910603,4.669721358920628,11.427092484307934,4.769789392509157,26.297649744999998,743.095382,0.03538933271100676,0.03191716964622993,0.011044398411010771,0.03300470468916216,0.5966815965193422,95641.85729246499,7357.06594557423,24381.661959969122,91773.75,1.243339254,91772.506660746,-0.45880735074800916,0.5339780399514632,0.7101853756232854,113.17547956215445
5164,565.4159869,4845.528455,10906.25,3.374777975,1620.100503,7087.912088,23130.0813,438.7308534,802.7027027,374172.4138,14129.55466,2969500.0,22739.13043,6.339328767440219,8.486017945162718,9.297182984725929,1.475855769950397,7.39086052043062,8.866287164593189,10.048932502943861,6.086162842931298,6.689229428034967,12.832474642195471,9.556094728977508,14.903904483195024,10.031886502996082,1810.224320975,82838.456933,0.021852463070591268,0.0029593536330869553,0.01929409107051355,0.12600519070546354,0.07124724966577152,3429941.195556975,263841.6304274596,787128.2822901183,2969500.0,3.374777975,2969496.625222025,-0.3545383031794766,0.8283974830558761,0.4336590845875443,95.61502097185273
5982,3.800978793,39.55284553,153.9375,5.506216696,9.396984925,82.78388278,910.1626016,0.087527352,0.945945946,537.9310345,259.9190283,92660.0,413.6645963,1.5688198123342985,3.702605951465601,5.043021809795409,1.8727581345976279,2.3415158530573,4.428240659396057,6.814721368270491,0.08390663492878218,0.6657482063996086,6.289587611887711,5.564210122790959,11.436702951055723,6.027469991772891,10.340668787,1860.02045451,0.005559438207449544,1.8468254441880023,0.0002115901447000623,0.005805428820356083,0.02271643497252212,95077.68914272201,7313.668395594001,24638.771198402395,92660.0,0.087527352,92659.912472648,-0.04630560203779944,-0.9605301098344443,0.2742949130431465,112.33147261628757
2185,2.936378467,890.2439024,2493.75,15.27531083,134.6733668,1454.212454,5650.406504,1.159737418,16.89189189,1241.37931,3400.809717,75375.0,5472.049689,1.3702611298011287,6.792618130078173,7.821943802764422,2.789649286529768,4.910250282287188,7.282907185441068,8.639659731921437,0.7699866485656194,2.8843476431870436,7.12478361844404,8.132062838704861,11.230244200939822,8.607591270035648,36.263318605,19361.4722664,0.0018729628668816983,0.32026542121640283,0.00021193839305212885,0.016469377246879347,0.024611137403615202,96148.788261805,7396.060635523462,19717.992623780967,75375.0,1.159737418,75373.840262582,0.026354807809441737,0.8879859523808165,0.4591147704873605,70.70608707338693
1696,34.09461664,313.0081301,913.75,5.150976909,73.86934673,542.1245421,2308.943089,2.100656455,15.13513514,5103.448276,1323.88664,19875.0,2273.291925,3.558047746629348,5.749418877611277,6.818650803899316,1.816610916195449,4.31574455081385,6.297338652935297,7.7449781664158115,1.1316138487506042,2.780999201049885,8.537867649537846,7.189082180043328,9.897268252722212,7.729424041181041,56.481385143999994,7675.004326199999,0.0073591339803981025,0.15405092916265367,0.0009240592600424343,0.2567772717355081,0.03249443940091661,32783.803334074,2521.831025698,5202.595790192711,19875.0,2.100656455,19872.899343545,-0.4150166986322526,0.669614337588028,0.6159365054556618,103.85832253852895
3657,14.60032626,254.0650407,843.75,4.795737123,56.28140704,454.2124542,2731.707317,1.378555799,8.716216216,6379.310345,1331.983806,67000.0,2000.0,2.7472918281393586,5.541518574204382,6.739040725594399,1.7571226685299404,4.047976086596504,6.120764242279676,7.913048087986922,0.8664934963585594,2.273796264494624,8.76097201857271,7.19517517156778,11.112462823634855,7.601402334583733,29.490835398,7615.7186179,0.003872364102950484,0.2165254242995876,0.0006892778991553609,0.09521358723738488,0.028140703505929645,81080.80120533801,6236.984708102924,17624.7608661656,67000.0,1.378555799,66998.621444201,-0.4096309488165799,-0.7117949742576616,0.5705702414191993,137.9034429508438
6113,2.871125612,51.78861789,48.0625,3.730017762,51.05527638,46.15384615,43.08943089,1.203501094,15.2027027,1683.793103,44.12955466,71023.75,40.55900621,1.3535453205652919,3.966295597208455,3.893094995542627,1.553928957676495,3.9523061612969266,3.8534155783931086,3.7862200913709114,0.7900475017826495,2.7851780616565387,7.429398047710364,3.8095373458531507,11.17078368682883,3.7271142537699578,23.007347168,273.7829558,0.08403498682646997,0.1338844634670473,0.02967284400647932,0.023707465502402967,1.2587900910802399,73055.388682348,5619.645283257539,18885.644294850663,71023.75,1.203501094,71022.546498906,-0.45880735074800916,0.5339780399514632,0.7101853756232854,113.17547956215445
3705,11.63132137,149.1869919,414.375,5.861456483,50.85427136,254.2124542,1361.788618,1.553610503,8.986486486,3172.413793,608.9068826,29375.0,928.5714286,2.536179552425974,5.011881130386512,6.029181726674758,1.9259197345082115,3.9484373104532433,5.542096352004007,7.217288333829422,0.9375082412818114,2.301232827695318,8.062563193732846,6.413306294039525,10.287933293420217,6.834723650470407,28.032874842000002,3717.0413753000003,0.007541717189574132,0.27418700247793887,0.0016731190013774683,0.10799706528994053,0.05476613832702828,36343.342314502,2795.641716500154,7719.609283931362,29375.0,1.553610503,29373.446389497,-0.4098048542401653,-0.7118097609177665,0.5704268977734035,137.91343980109247
