lat,lon,class,Ce,Dy,Er,Eu,Gd,Ho,Lu,Nd,Sm,Th,Tm,U,Yb
19.1,108.82,magmatic,24.7634584,151.6260163,434.4375,6.571936057,43.11557789,272.7106227,1366.260163,1.24726477,11.01351351,3893.448276,624.6963563,24398.75,953.5403727
19.1,108.82,magmatic,14.92659054,48.04878049,219.25,2.131438721,10.20100503,105.1282051,1352.439024,0.175054705,2.5,2654.482759,389.4736842,30931.25,764.3478261
19.1,108.82,magmatic,74.73083197,332.398374,1097.9375,10.47957371,86.53266332,636.4468864,3829.674797,2.84463895,16.21621622,15468.96552,1661.133603,97830,2579.378882
19.1,108.82,magmatic,72.21859706,317.0731707,1058,9.769094139,78.74371859,610.2564103,3641.056911,2.778993435,17.16216216,14007.58621,1611.740891,96302.5,2513.10559
19.1,108.82,magmatic,119.1353997,886.4634146,2134.375,118.1172291,351.8090452,1430.769231,6121.138211,15.03282276,93.58108108,72975.17241,2946.153846,148348.75,4372.857143
19.1,108.82,magmatic,45.90538336,584.5121951,1437.0625,35.52397869,213.1155779,971.978022,3597.96748,11.8380744,63.31081081,14828.62069,1887.449393,53432.5,2684.534161
19.1,108.82,magmatic,40.06525285,576.1382114,1419.4375,38.89875666,210.1507538,967.2161172,3479.674797,10.9190372,61.55405405,15015.17241,1883.40081,48708.75,2615.838509
19.1,108.82,magmatic,34.02936378,231.1382114,716.875,7.992895204,62.31155779,430.952381,2301.219512,1.422319475,15.40540541,7068.965517,1053.036437,44826.25,1600.372671
19.1,108.82,magmatic,47.21044046,250.4065041,781.3125,7.815275311,65.9798995,474.7252747,2577.642276,1.531728665,12.90540541,9307.586207,1174.493927,63252.5,1788.881988
19.1,108.82,magmatic,76.86786297,370.0406504,1160.5,14.38721137,95.12562814,686.2637363,3872.764228,2.800875274,21.95945946,17028.27586,1776.923077,105986.25,2704.906832
19.1,108.82,magmatic,35.57911909,257.5203252,795.1875,10.47957371,78.54271357,475.0915751,2553.658537,2.691466083,17.09459459,7030.344828,1161.538462,45747.5,1777.826087
19.1,108.82,magmatic,81.06035889,272.195122,907.4375,10.30195382,71.75879397,523.2600733,3272.764228,7.61487965,17.16216216,16807.58621,1389.878543,105278.75,2199.440994
19.1,108.82,magmatic,44.06199021,242.2764228,703.5,10.47957371,74.87437186,441.2087912,2139.02439,2.078774617,18.24324324,9426.551724,1019.02834,51195,1508.136646
19.1,108.82,magmatic,37.862969,293.1707317,788.625,16.3410302,95.57788945,506.7765568,2120.731707,5.995623632,24.72972973,10112.75862,1077.327935,41121.25,1546.956522
19.1,108.82,magmatic,26.34584013,214.1056911,607.875,8.880994671,65.82914573,378.3882784,1800.813008,2.38512035,16.75675676,4606.896552,867.2064777,25531.25,1277.142857
19.1,108.82,magmatic,26.85154976,217.6829268,580.9375,9.769094139,69.59798995,363.9194139,1704.471545,2.472647702,16.08108108,4840,808.5020243,24993.75,1200.807453
19.1,108.82,magmatic,92.07177814,445.9349593,1340.75,19.36056838,132.6633166,811.1721612,4254.471545,4.726477024,29.25675676,28362.06897,1982.591093,140411.25,3009.565217
19.1,108.82,magmatic,46.93311582,394.8373984,1066.875,19.53818828,132.4623116,690.2930403,2999.186992,4.463894967,34.12162162,11440.68966,1511.336032,52093.75,2175.403727
19.1,108.82,magmatic,81.53344209,287.5203252,945.75,13.32149201,78.94472362,558.4249084,3296.747967,6.739606127,19.25675676,17124.82759,1427.125506,90313.75,2257.639752
19.1,108.82,magmatic,41.38662316,160.0406504,500.3125,7.637655417,44.8241206,299.8168498,1712.601626,1.291028446,8.918918919,7500.344828,758.7044534,55481.25,1180
19.1,108.82,magmatic,77.74877651,300.3252033,923.25,11.01243339,79.09547739,558.6080586,2960.97561,1.728665208,18.64864865,19418.62069,1385.425101,115002.5,2090.993789
19.1,108.82,magmatic,37.69983687,248.4146341,741.0625,8.880994671,65.72864322,444.3223443,2443.902439,1.684901532,13.24324324,7544.827586,1117.408907,48012.5,1696.149068
19.1,108.82,magmatic,55.04078303,282.1544715,908.8125,7.992895204,77.98994975,535.1648352,3054.065041,1.159737418,18.31081081,12317.24138,1366.801619,81653.75,2114.285714
19.1,108.82,magmatic,96.3132137,357.9674797,1131.125,15.09769094,99.29648241,665.5677656,3650,8.884026258,25.27027027,22513.10345,1658.299595,122740,2561.36646
19.1,108.82,magmatic,82.56117455,309.5934959,991.9375,12.25577265,78.84422111,576.9230769,3363.821138,2.297592998,18.31081081,22295.86207,1488.663968,126205,2331.677019
19.1,108.82,magmatic,34.68189233,471.3414634,1147.875,33.74777975,176.9849246,778.3882784,2852.439024,8.993435449,54.12162162,8912.068966,1527.125506,32643.75,2133.540373
19.1,108.82,magmatic,62.52854812,302.3170732,889.5,10.30195382,85.27638191,552.1978022,2830.487805,3.085339168,20.40540541,18363.7931,1315.384615,104408.75,1977.453416
19.1,108.82,magmatic,40.30995106,254.0650407,765.5625,6.394316163,70.10050251,466.8498168,2436.585366,2.035010941,16.08108108,8490.689655,1116.59919,51152.5,1730
66.85,65.13,magmatic,35.44861338,3104.95935,4362.625,23.97868561,1348.542714,3583.150183,6663.414634,64.55142232,462.8378378,12513.7931,4908.097166,19511.25,5939.751553
66.85,65.13,magmatic,31.10929853,528.2113821,1705.6875,1.065719361,106.281407,954.9450549,5536.585366,3.194748359,20.47297297,16090.68966,2684.210526,47012.5,4164.285714
66.85,65.13,magmatic,28.71125612,585.7317073,1505.625,3.197158082,161.9095477,962.6373626,3411.382114,6.827133479,34.18918919,6672.068966,2000.404858,5750,2737.018634
66.85,65.13,magmatic,47.58564437,1115.162602,3357.25,1.953818828,213.4673367,1977.472527,8318.699187,13.3916849,44.45945946,35527.24138,4751.417004,29808.75,6754.037267
66.85,65.13,magmatic,209.6247961,802.6829268,913.375,600.8880995,755.7788945,775.2747253,1983.739837,177.0459519,560.472973,8377.931034,1132.388664,70393.75,1551.490683
66.85,65.13,magmatic,27.78140294,740.6910569,1700.375,12.07815275,254.1708543,1152.197802,3611.788618,13.08533917,68.78378378,8418.965517,2162.753036,84712.5,2888.012422
66.85,65.13,magmatic,56.86786297,716.6666667,1669.6875,6.039076377,221.7085427,1110.43956,3410.162602,10.50328228,57.77027027,22965.86207,2127.935223,181565,2821.36646
66.85,65.13,magmatic,8.221859706,606.8699187,1280.8125,25.93250444,237.9396985,897.2527473,2695.528455,13.76367615,67.77027027,2607.241379,1576.923077,85532.5,2099.937888
65.23,66.26,magmatic,26.44371941,957.195122,2689.375,2.841918295,212.5125628,1636.996337,6800.813008,10.87527352,43.98648649,21548.62069,3788.663968,164185,5375.093168
65.23,66.26,magmatic,29.51060359,797.3170732,1830.0625,20.60390764,291.5577889,1207.142857,4529.674797,22.97592998,88.24324324,6709.655172,2479.352227,82256.25,3507.826087
65.23,66.26,magmatic,59.93474715,553.699187,1464.0625,3.197158082,148.8944724,929.6703297,3411.788618,26.30196937,44.52702703,8171.37931,1953.441296,33052.5,2708.819876
65.23,66.26,magmatic,63.24632953,1146.382114,2279,164.8312611,512.2613065,1625.457875,4464.227642,47.0678337,200.3378378,13092.75862,2754.251012,43033.75,3567.826087
65.23,66.26,magmatic,17.17781403,546.9918699,1423.875,9.413854352,180.201005,904.5787546,3467.886179,7.50547046,44.7972973,4135.172414,1864.37247,51515,2554.534161
65.23,66.26,magmatic,11.69657423,274.0243902,657.625,6.039076377,89.29648241,429.1208791,1590.243902,3.916849015,23.04054054,1746.206897,876.1133603,50576.25,1218.447205
65.87,68.81,magmatic,30.08156607,791.4634146,1662.125,17.58436945,292.9648241,1172.527473,3439.02439,19.12472648,84.05405405,6519.310345,2111.336032,25986.25,2758.63354
65.87,68.81,magmatic,28.30342577,700.203252,2148.8125,1.065719361,139.9497487,1252.747253,5830.894309,5.426695842,25.67567568,14642.75862,3121.052632,8210,4592.360248
65.87,68.81,hydrothermal,236.8352365,799.3902439,2220.5625,2.131438721,262.4623116,1331.135531,5436.178862,212.9978118,211.0135135,20481.03448,3120.242915,29301.25,4383.540373
65.87,68.81,magmatic,39.03752039,789.6341463,2032.5625,5.861456483,209.5979899,1291.758242,4549.593496,17.13347921,53.37837838,27424.48276,2706.882591,21263.75,3658.509317
65.87,68.81,magmatic,31.33768352,957.2764228,2820.9375,2.131438721,195.6281407,1682.234432,6774.796748,5.33916849,37.7027027,27302.41379,4003.238866,161417.5,5555.279503
65.87,68.81,hydrothermal,185.1386623,1194.552846,3338.625,1.776198934,278.6432161,2049.450549,7606.097561,95.8643326,93.31081081,36593.44828,4530.364372,80620,6222.670807
65.87,68.81,magmatic,12.36541599,304.3495935,736.25,6.21669627,95.87939698,478.5714286,1662.195122,3.654266958,25.40540541,1723.103448,948.9878543,21536.25,1302.795031
65.87,68.81,magmatic,31.77814029,725.203252,1861.5,2.841918295,186.0301508,1189.92674,4054.878049,6.323851204,40.33783784,8720.344828,2454.251012,28205,3300.993789
34.01,105.32,magmatic,25.44861338,273.9837398,875,22.02486679,63.81909548,518.3150183,2841.463415,1.903719912,13.37837838,2255.172414,1311.740891,28000,2086.956522
34.01,105.32,magmatic,14.07830343,208.5365854,718.75,12.61101243,45.22613065,408.4249084,2658.536585,0.809628009,6.554054054,2672.413793,1117.408907,37375,1869.565217
34.01,105.32,magmatic,28.54812398,290.6504065,862.5,22.73534636,73.86934673,516.4835165,2780.487805,1.269146608,15.67567568,4034.482759,1283.40081,43250,2043.478261
34.01,105.32,magmatic,32.30016313,410.5691057,1368.75,28.24156306,89.44723618,787.5457875,4430.894309,1.772428884,15,2931.034483,2048.582996,43875,3273.291925
34.01,105.32,magmatic,26.59053834,371.9512195,1187.5,23.97868561,79.39698492,710.6227106,3849.593496,1.838074398,16.14864865,3551.724138,1744.939271,47500,2850.931677
34.01,105.32,magmatic,20.39151713,278.8617886,893.75,25.57726465,70.85427136,525.6410256,3215.447154,1.838074398,16.48648649,2775.862069,1368.421053,47875,2273.291925
34.01,105.32,magmatic,23.49102773,368.699187,1275,21.84724689,78.3919598,736.2637363,4308.943089,1.24726477,14.52702703,3020.689655,1947.368421,53625,3161.490683
34.01,105.32,magmatic,26.26427406,376.4227642,1243.75,23.26820604,80.90452261,725.2747253,4048.780488,1.050328228,10.87837838,3758.62069,1846.153846,55500,3031.055901
34.01,105.32,magmatic,25.61174551,321.9512195,1012.5,23.62344583,71.35678392,604.3956044,3239.837398,1.050328228,12.90540541,3586.206897,1514.17004,56750,2416.149068
34.01,105.32,magmatic,20.55464927,234.5528455,762.5,20.07104796,59.29648241,437.7289377,3113.821138,1.531728665,15,2562.068966,1198.380567,57625,2062.111801
34.01,105.32,magmatic,43.23001631,455.2845528,1450,33.39253996,100.5025126,869.96337,4593.495935,7.833698031,22.36486486,5172.413793,2153.846154,57625,3416.149068
34.01,105.32,magmatic,32.62642741,443.0894309,1443.75,30.37300178,92.96482412,847.985348,4593.495935,1.378555799,14.18918919,3551.724138,2161.94332,58375,3403.726708
34.01,105.32,magmatic,38.3360522,405.6910569,1306.25,26.28774423,90.45226131,776.5567766,4146.341463,1.334792123,15.67567568,4896.551724,1939.271255,61875,3068.322981
34.01,105.32,magmatic,40.61990212,418.699187,1275,30.01776199,96.98492462,774.7252747,3947.154472,1.663019694,18.58108108,7793.103448,1878.54251,71875,2962.732919
34.01,105.32,magmatic,78.46655791,434.9593496,1306.25,48.31261101,123.1155779,794.8717949,4012.195122,43.76367615,49.05405405,7206.896552,1914.979757,74125,3018.63354
34.01,105.32,magmatic,52.20228385,339.4308943,968.75,36.41207815,96.98492462,608.0586081,2914.634146,19.95623632,31.82432432,8931.034483,1388.663968,76500,2192.546584
34.01,105.32,magmatic,30.50570962,346.3414634,1062.5,29.30728242,86.4321608,637.3626374,3272.357724,1.115973742,16.41891892,6655.172414,1554.65587,82375,2453.416149
34.01,105.32,magmatic,52.8548124,434.9593496,1250,36.76731794,119.0954774,787.5457875,3613.821138,1.925601751,22.77027027,9931.034483,1793.522267,91250,2770.186335
34.01,105.32,magmatic,43.55628059,406.504065,1218.75,34.10301954,107.0351759,738.0952381,3634.146341,1.969365427,20.2027027,10310.34483,1761.133603,100875,2776.397516
34.01,105.32,magmatic,46.65579119,422.7642276,1150,41.74067496,120.6030151,732.6007326,3369.918699,3.326039387,25.54054054,15172.41379,1651.821862,118375,2577.639752
34.01,105.32,magmatic,11.0766721,181.7073171,656.25,11.01243339,38.29145729,364.4688645,2540.650407,0.328227571,6.891891892,1506.896552,1052.631579,33125,1782.608696
34.01,105.32,magmatic,25.61174551,305.2845528,1031.25,20.42628774,69.84924623,602.5641026,3646.341463,1.312910284,18.44594595,2437.931034,1603.238866,36000,2614.906832
34.01,105.32,magmatic,17.45513866,300.8130081,1118.75,16.1634103,59.79899497,619.047619,4040.650407,0.67833698,11.62162162,1917.241379,1748.987854,43625,2900.621118
34.01,105.32,magmatic,24.79608483,346.7479675,1206.25,25.93250444,69.34673367,695.970696,4268.292683,3.391684902,13.24324324,2558.62069,1878.54251,45375,3068.322981
34.01,105.32,magmatic,30.50570962,350.8130081,1156.25,25.75488455,83.41708543,679.4871795,3951.219512,1.356673961,16.28378378,3110.344828,1781.376518,47750,2875.776398
34.01,105.32,magmatic,19.73898858,253.2520325,925,17.40674956,54.77386935,516.4835165,3589.430894,1.159737418,10.2027027,2510.344828,1473.684211,48125,2509.31677
34.01,105.32,magmatic,37.68352365,284.1463415,943.75,19.71580817,68.84422111,542.1245421,3361.788618,8.75273523,16.82432432,2596.551724,1469.635628,48500,2397.515528
34.01,105.32,magmatic,16.80261011,266.2601626,993.75,16.51865009,54.27135678,549.4505495,3691.056911,0.743982495,7.027027027,2389.655172,1570.850202,51125,2602.484472
34.01,105.32,magmatic,22.34910277,280.8943089,975,18.8277087,62.81407035,547.6190476,3589.430894,1.291028446,11.14864865,2831.034483,1526.315789,51500,2571.428571
34.01,105.32,magmatic,27.40619902,293.495935,1043.75,23.44582593,67.33668342,584.2490842,3752.03252,3.654266958,13.24324324,3758.62069,1599.190283,60500,2695.652174
34.01,105.32,magmatic,14.37194127,241.4634146,918.75,13.85435169,48.14070352,500,3711.382114,0.743982495,7.837837838,2686.206897,1506.072874,62125,2590.062112
34.01,105.32,magmatic,27.56933116,422.7642276,1437.5,29.30728242,87.43718593,840.6593407,4634.146341,1.641137856,15.67567568,3372.413793,2157.894737,63375,3459.627329
34.01,105.32,magmatic,86.13376835,613.8211382,1250,51.15452931,209.0452261,917.5824176,3113.821138,7.833698031,50.40540541,21310.34483,1655.870445,70000,2440.993789
34.01,105.32,magmatic,25.28548124,439.0243902,1518.75,22.91296625,86.4321608,864.4688645,5203.252033,1.225382932,16.55405405,2748.275862,2340.080972,71750,3832.298137
34.01,105.32,magmatic,22.34910277,320.3252033,1112.5,25.93250444,69.34673367,637.3626374,4186.99187,1.312910284,14.32432432,3403.448276,1761.133603,73875,2975.15528
34.01,105.32,magmatic,33.60522023,434.9593496,1443.75,29.8401421,93.46733668,842.4908425,4715.447154,1.028446389,17.77027027,6172.413793,2194.331984,83000,3515.52795
34.01,105.32,magmatic,42.25122349,418.699187,1306.25,31.97158082,103.0150754,769.2307692,4268.292683,2.231947484,22.5,8586.206897,1959.51417,94750,3167.701863
34.01,105.32,magmatic,28.22185971,414.6341463,1475,25.39964476,82.4120603,826.007326,5243.902439,1.028446389,11.95945946,5620.689655,2311.740891,96875,3788.819876
34.01,105.32,magmatic,43.23001631,363.4146341,1206.25,29.6625222,91.95979899,697.8021978,4105.691057,7.024070022,20.40540541,9413.793103,1846.153846,114000,2987.57764
34.01,105.32,magmatic,62.64274062,540.6504065,1662.5,50.62166963,146.2311558,990.8424908,5569.105691,4.048140044,33.44594595,21344.82759,2506.072874,229750,4130.434783
34.01,105.32,magmatic,96.9004894,195.1219512,693.75,7.282415631,48.04020101,382.7838828,2638.211382,2.975929978,11.48648649,5344.827586,1137.651822,19250,1838.509317
34.01,105.32,magmatic,127.7324633,187.804878,756.25,7.815275311,48.04020101,391.9413919,3426.829268,5.470459519,12.56756757,14517.24138,1299.595142,37250,2310.559006
34.01,105.32,magmatic,91.84339315,252.8455285,812.5,8.525754885,66.83417085,474.3589744,2552.845528,2.757111597,16.55405405,4275.862069,1222.672065,16000,1844.720497
34.01,105.32,magmatic,92.98531811,268.699187,756.25,10.12433393,74.87437186,481.6849817,1951.219512,3.041575492,18.85135135,3306.896552,1064.777328,12875,1559.006211
34.01,105.32,magmatic,109.1353997,360.9756098,900,14.03197158,114.0703518,600.7326007,2044.715447,4.179431072,28.10810811,3896.551724,1214.574899,13250,1695.652174
34.01,105.32,magmatic,108.1566069,356.9105691,906.25,13.4991119,107.5376884,602.5641026,2048.780488,4.026258206,29.93243243,3931.034483,1218.623482,13375,1695.652174
34.01,105.32,magmatic,113.7030995,357.7235772,925,14.74245115,108.040201,606.2271062,2134.146341,3.916849015,28.51351351,4344.827586,1218.623482,14000,1708.074534
34.01,105.32,magmatic,99.51060359,264.6341463,793.75,9.946714032,73.86934673,483.5164835,2235.772358,3.238512035,20,5172.413793,1149.797571,17000,1695.652174
34.01,105.32,magmatic,85.80750408,146.7479675,610,6.394316163,37.38693467,315.018315,2593.495935,1.925601751,8.648648649,5172.413793,1032.388664,19125,1788.819876
34.01,105.32,magmatic,124.6329527,193.495935,712.5,8.170515098,47.88944724,390.1098901,2670.731707,13.91684902,17.83783784,6275.862069,1157.894737,20875,1900.621118
34.01,105.32,magmatic,113.7030995,358.1300813,918.75,13.67673179,111.5577889,604.3956044,2109.756098,5.010940919,28.10810811,3337.931034,1238.866397,12437.5,1726.708075
34.01,105.32,magmatic,102.1207178,292.2764228,837.5,8.880994671,80.40201005,521.978022,2191.056911,2.910284464,19.66216216,4034.482759,1186.234818,13500,1683.229814
34.01,105.32,magmatic,136.7047308,162.195122,592.5,7.637655417,43.01507538,329.6703297,2191.056911,21.70678337,18.04054054,4103.448276,947.3684211,15250,1552.795031
34.01,105.32,magmatic,124.1435563,508.1300813,1312.5,11.90053286,137.1859296,868.1318681,2914.634146,4.835886214,29.12162162,8862.068966,1753.036437,28000,2447.204969
29.19,89.89,detrital,180.3752039,375.2845528,1038.6875,1187.921847,161.6080402,639.1941392,2097.560976,85.36105033,202.972973,3347.586207,1355.870445,11392.5,2521.801242
29.19,89.89,detrital,508.6786297,616.097561,1583.25,8195.914742,328.241206,1101.465201,4164.634146,275.1641138,580.472973,11111.72414,2537.651822,53737.5,4484.161491
29.19,89.89,detrital,106.0195759,256.0569106,860,315.0976909,81.75879397,438.4615385,1864.634146,39.64989059,85.2027027,7171.37931,1084.210526,62713.75,2387.329193
29.19,89.89,detrital,882.2349103,267.4390244,700.9375,3984.724689,170.6030151,552.7472527,2308.943089,213.4573304,323.7162162,8842.413793,1397.975709,53298.75,1896.770186
29.19,89.89,detrital,48.82544861,342.9268293,1105.0625,263.9431616,110.9045226,623.992674,2465.447154,23.87308534,116.0135135,1609.655172,1518.623482,21015,2934.720497
29.19,89.89,detrital,28.79282219,276.8292683,1039.375,66.07460036,56.4321608,421.7948718,2370.731707,8.730853392,37.22972973,1694.827586,1123.88664,13815,3336.645963
29.19,89.89,detrital,101.7128874,218.8211382,570.5,1473.179396,78.49246231,286.2637363,1040.243902,66.73960613,118.7162162,3743.103448,608.5020243,27311.25,1553.291925
29.19,89.89,detrital,101.4355628,255.4471545,844.875,181.3499112,57.43718593,310.989011,1445.528455,10.61269147,32.83783784,2283.103448,719.4331984,10148.75,2477.639752
29.19,89.89,detrital,2.985318108,208.6585366,350.3125,132.3268206,50,250.9157509,218.2926829,7.417943107,34.25675676,633.1034483,267.2064777,44400,427.7018634
29.19,89.89,detrital,1425.187602,1878.780488,4804.9375,5598.579041,979.6482412,5164.102564,15743.08943,552.3632385,1313.445946,25481.37931,11851.01215,46472.5,9556.645963
29.19,89.89,detrital,80.94616639,198.902439,498.5,1345.825933,95.22613065,304.029304,1015.447154,35.404814,113.3108108,1937.241379,631.9838057,12226.25,1253.10559
29.19,89.89,detrital,437.1615008,445.3252033,1307.125,1968.738899,176.4321608,726.9230769,2618.292683,161.356674,233.6486486,3540.689655,1609.716599,7931.25,3340.496894
29.19,89.89,detrital,2717.520392,1356.626016,2828.0625,41859.8579,1288.693467,3016.300366,10953.65854,2319.40919,3350.202703,28054.13793,7233.603239,83102.5,6463.850932
29.19,89.89,detrital,142.7406199,630.3658537,1914.4375,2512.966252,218.8442211,1214.468864,4706.910569,131.6849015,306.2162162,7245.517241,2919.02834,44860,5025.590062
29.19,89.89,detrital,1120.277325,212.398374,399.4375,12177.79751,262.160804,431.3186813,1593.495935,675.1203501,830.1351351,11494.13793,929.5546559,14533.75,972.0496894
29.19,89.89,detrital,73.83360522,234.2276423,720,255.7726465,64.8241206,306.2271062,1081.300813,70.87527352,59.32432432,1243.793103,622.2672065,10442.5,1835.652174
29.19,89.89,detrital,651.9249592,427.8455285,1104.3125,2178.330373,249.4974874,816.3003663,2673.577236,202.5164114,405,7305.172414,1776.11336,16478.75,2604.596273
29.19,89.89,detrital,162.593801,107.1138211,362.125,165.3641208,32.31155779,167.5824176,847.9674797,30.02188184,35.27027027,2345.517241,429.9595142,14383.75,1118.385093
29.19,89.89,detrital,239.3964111,957.601626,2213.625,5128.596803,550.1005025,2137.179487,5360.569106,400.7877462,903.4459459,11409.65517,4356.680162,37273.75,4308.322981
29.19,89.89,detrital,292.2675367,421.7479675,945.375,1414.564831,262.0100503,711.7216117,1999.593496,295.9080963,489.3918919,1863.793103,1326.315789,3833.75,2070.559006
29.19,89.89,detrital,424.5840131,510.8943089,1086,2040.852575,372.4623116,1304.945055,3748.780488,173.4792123,559.7972973,3876.206897,2814.17004,12023.75,2065.838509
29.19,89.89,detrital,112.3327896,191.0569106,507.5625,572.1136767,81.10552764,303.6630037,934.9593496,28.92778993,96.62162162,2701.724138,621.0526316,17271.25,1196.397516
29.19,89.89,detrital,328.8417618,936.1788618,2184.3125,1206.216696,569.0452261,2240.659341,6267.073171,197.1991247,736.0810811,8092.413793,4753.036437,27393.75,4392.981366
29.19,89.89,detrital,527.3898858,781.2601626,1761.125,1211.190053,460.9547739,1441.208791,3456.097561,527.4835886,822.6351351,13116.2069,2698.380567,28163.75,3547.018634
29.19,89.89,detrital,1547.21044,1856.707317,2863.625,65737.30018,1969.045226,3776.373626,8179.674797,2765.995624,4713.108108,21756.2069,6833.603239,112096.25,4944.285714
29.19,89.89,detrital,11.81076672,136.3821138,216.875,498.7566607,59.1959799,109.1575092,271.5447154,41.48796499,60.33783784,486.8965517,167.611336,29467.5,523.3540373
29.19,89.89,detrital,254.7960848,324.9186992,725.5,1111.900533,158.3417085,435.3479853,1080.487805,171.8161926,268.2432432,3316.551724,777.7327935,10050,1581.304348
29.19,89.89,detrital,772.7732463,194.4308943,343.5,869.6269982,105.2261307,157.6923077,396.7479675,768.9934354,257.0945946,3003.103448,241.2955466,24631.25,776.0248447
29.19,89.89,detrital,30.55464927,80.97560976,102.9375,363.9431616,54.42211055,60.62271062,84.14634146,40,76.82432432,2210.344828,70.44534413,6565,196.3975155
29.19,89.89,detrital,28.28711256,548.0894309,1735.0625,1851.332149,200.3517588,1019.413919,3792.682927,49.43107221,206.9594595,2344.827586,2399.190283,37273.75,4289.378882
29.19,89.89,detrital,6632.952692,221.6260163,342.3125,18080.28419,331.6582915,479.3040293,1169.105691,873.5667396,1111.689189,40476.2069,909.7165992,23410,603.7267081
29.19,89.89,detrital,161.6965742,211.1382114,339.875,2182.59325,222.7135678,391.5750916,754.0650407,157.1334792,403.4459459,4938.62069,648.1781377,21466.25,594.2236025
29.19,89.89,detrital,41.40293638,366.0569106,1202.3125,172.8241563,84.07035176,496.7032967,1910.97561,16.52078775,56.82432432,2052.413793,1076.518219,10222.5,3094.347826
29.19,89.89,detrital,895.5791191,338.495935,645.375,5556.838366,250.9045226,364.6520147,1034.146341,361.2035011,535.6081081,12435.51724,602.4291498,13130,1532.111801
29.19,89.89,detrital,58.58075041,126.504065,287.625,525.3996448,45.52763819,142.4908425,427.2357724,11.0940919,38.10810811,1199.655172,262.3481781,8912.5,729.6273292
29.19,89.89,detrital,220.6362153,278.2520325,855.1875,1829.484902,121.5577889,540.6593407,2673.577236,68.57768053,155.5405405,3526.551724,1414.17004,10801.25,2540.745342
29.19,89.89,detrital,72.51223491,409.1056911,1357.4375,408.5257549,95.37688442,541.025641,2257.723577,57.89934354,74.7972973,3088.965517,1200.809717,15726.25,3732.236025
29.19,89.89,detrital,1548.58075,186.9512195,601.25,1878.507993,96.08040201,409.5238095,2104.878049,58.00875274,135.472973,14706.89655,1141.700405,50117.5,1764.47205
29.19,89.89,detrital,1341.990212,613.7398374,1224.1875,16778.86323,488.8944724,945.4212454,3339.430894,572.6477024,1094.324324,34576.89655,1919.433198,61803.75,3125.217391
29.19,89.89,detrital,1376.199021,2950.650407,3660.1875,134050.0888,3976.130653,5907.692308,10545.52846,3119.978118,7163.581081,39806.89655,9912.145749,188672.5,5407.57764
29.19,89.89,detrital,1840.50571,1301.747967,2689.9375,28861.27886,1079.246231,3383.333333,11590.2439,1390.415755,2332.567568,42474.82759,8097.57085,137323.75,5472.795031
29.19,89.89,detrital,113.6052202,795.5284553,1658.375,4157.015986,297.4371859,799.2673993,1981.300813,186.4989059,347.7027027,12375.51724,1363.967611,63573.75,3751.118012
29.19,89.89,detrital,79.18433931,507.5203252,1459.75,1255.772647,135.6281407,555.8608059,2375.609756,104.1356674,140.7432432,3774.482759,1196.761134,33303.75,4201.428571
29.19,89.89,detrital,594.4861338,307.398374,630.8125,5586.145648,262.160804,549.2673993,1661.382114,224.8796499,440.2702703,5545.172414,1093.522267,19177.5,1447.391304
29.19,89.89,detrital,80.76672104,955.9349593,2917.375,3614.209591,335.3768844,2056.959707,7815.447154,142.6258206,409.2567568,4371.37931,5131.174089,61092.5,7450.807453
29.19,89.89,detrital,596.5742251,636.7886179,1642.1875,6422.024867,342.1105528,1145.054945,4059.349593,251.4004376,552.7702703,8541.37931,2639.676113,41493.75,4165.031056
29.19,89.89,detrital,1014.714519,637.804878,1495.25,8060.213144,495.3768844,1549.6337,5276.01626,359.7374179,863.7162162,24690.34483,3542.91498,38086.25,3261.118012
29.19,89.89,detrital,743.4584013,93.57723577,240.5625,929.3072824,63.16582915,190.8424908,669.1056911,650.0875274,203.7837838,2766.551724,440.48583,6932.5,586.0248447
29.19,89.89,detrital,430.0815661,356.8699187,1079.1875,2603.552398,187.2361809,940.6593407,4716.666667,82.7571116,236.6216216,7790,2614.574899,36600,2872.857143
29.19,89.89,detrital,440.9787928,226.4634146,794.625,932.5044405,100.0502513,535.5311355,3120.731707,74.22319475,132.3648649,7290.344828,1597.975709,24757.5,2523.354037
29.19,89.89,detrital,294.3556281,213.5365854,545.1875,1894.493783,125.9296482,464.6520147,1677.642276,284.5733042,277.5,3437.241379,1084.210526,11373.75,1306.956522
29.19,89.89,detrital,294.8776509,403.2520325,1260.5625,1613.854352,123.8190955,549.6336996,2829.674797,34.72647702,119.4594595,9828.965517,1357.894737,30340,3995.031056
29.19,89.89,detrital,1720.130506,952.0325203,2344.4375,6630.017762,659.2462312,2951.831502,11562.19512,395.0765864,973.4459459,29890.34483,7761.133603,63650,4668.074534
29.19,89.89,detrital,426.0685155,127.8455285,333.125,992.0071048,79.69849246,276.3736264,950.4065041,416.5207877,187.2972973,2018.965517,629.1497976,5981.25,771.8012422
29.19,89.89,detrital,228.776509,395.9756098,1302,1168.561279,130.3015075,697.2527473,3186.585366,50.13129103,140,8854.482759,1729.149798,22998.75,3804.906832
29.19,89.89,detrital,14.66557912,534.5528455,1905.125,200.7104796,114.0201005,796.8864469,3504.878049,19.01531729,78.58108108,2385.172414,1911.740891,31063.75,5349.937888
